datetime,humidity,pressure,temperature,weather_description,wind_speed,,,,
2013-01-11 18:00:00,26,1014,285.84,broken clouds,2,,,,
2013-01-11 19:00:00,20,1014,286.32,scattered clouds,3,,,,
2013-01-11 20:00:00,20,1013,286.81,sky is clear,2,,,,
2013-01-11 21:00:00,32,1013,286.76,sky is clear,4,,,,
2013-01-11 22:00:00,44,1014,286.71,sky is clear,6,,,,
2013-01-11 23:00:00,24,1014,285.54,scattered clouds,2,,,,
2013-01-12 00:00:00,25,1014,284.57,sky is clear,2,,,,
2013-01-12 01:00:00,31,1015,283.55,sky is clear,3,,,,
2013-01-12 02:00:00,39,1016,282.06,sky is clear,3,,,,
2013-01-12 03:00:00,39,1017,281.79,sky is clear,3,,,,
2013-01-12 04:00:00,42,1018,282,sky is clear,2,,,,
2013-01-12 05:00:00,36,1019,281.87,sky is clear,2,,,,
2013-01-12 06:00:00,45,1019,281.57,sky is clear,0,,,,
2013-01-12 07:00:00,45,1019,280.88,sky is clear,2,,,,
2013-01-12 08:00:00,42,1020,280.99,sky is clear,2,,,,
2013-01-12 09:00:00,42,1020,280.88,sky is clear,2,,,,
2013-01-12 10:00:00,36,1020,280.68,sky is clear,3,,,,
2013-01-12 11:00:00,33,1020,280.22,sky is clear,2,,,,
2013-01-12 12:00:00,39,1021,279.9,sky is clear,2,,,,
2013-01-12 13:00:00,39,1022,279.91,sky is clear,1,,,,
2013-01-12 14:00:00,42,1022,279.19,sky is clear,2,,,,
2013-01-12 15:00:00,45,1022,278.92,sky is clear,0,,,,
2013-01-12 16:00:00,39,1023,281.04,sky is clear,1,,,,
2013-01-12 17:00:00,29,1022,283.77,sky is clear,2,,,,
2013-01-12 18:00:00,25,1022,284.47,sky is clear,1,,,,
2013-01-12 19:00:00,25,1020,284.48,sky is clear,4,,,,
2013-01-12 20:00:00,24,1019,284.985,sky is clear,3,,,,
2013-01-12 21:00:00,24,1019,285.49,sky is clear,2,,,,
2013-01-12 22:00:00,32,1018,285.35,sky is clear,3,,,,
2013-01-12 23:00:00,34,1019,284.53,sky is clear,5,,,,
2013-01-13 00:00:00,40,1019,283.92,sky is clear,3,,,,
2013-01-13 01:00:00,25,1019,283.16,sky is clear,3,,,,
2013-01-13 02:00:00,29,1019,282.66,sky is clear,2,,,,
2013-01-13 03:00:00,31,1019,281.97,sky is clear,2,,,,
2013-01-13 04:00:00,29,1019,281.88,sky is clear,2,,,,
2013-01-13 05:00:00,29,1019,281.6,sky is clear,4,,,,
2013-01-13 06:00:00,33,1019,281.31,sky is clear,2,,,,
2013-01-13 07:00:00,36,1019,280.88,sky is clear,2,,,,
2013-01-13 08:00:00,42,1019,280.04,broken clouds,0,,,,
2013-01-13 09:00:00,45,1019,280.04,broken clouds,1,,,,
2013-01-13 10:00:00,42,1019,279.9,sky is clear,1,,,,
2013-01-13 11:00:00,41,1018,279.34,sky is clear,2,,,,
2013-01-13 12:00:00,48,1019,278.63,sky is clear,0,,,,
2013-01-13 13:00:00,41,1019,278.5,sky is clear,0,,,,
2013-01-13 14:00:00,41,1020,278.145,sky is clear,0,,,,
2013-01-13 15:00:00,41,1021,277.79,sky is clear,0,,,,
2013-01-13 16:00:00,36,1021,281.3,sky is clear,1,,,,
2013-01-13 17:00:00,32,1028,279.3155,sky is clear,1,,,,
2013-01-13 18:00:00,25,1020,284.153333333,sky is clear,0,,,,
2013-01-13 19:00:00,20,1020,285.58,sky is clear,0,,,,
2013-01-13 20:00:00,22,1026,283.695,sky is clear,0,,,,
2013-01-13 21:00:00,19,1019,285.95,sky is clear,0,,,,
2013-01-13 22:00:00,17,1019,285.89,sky is clear,0,,,,
2013-01-13 23:00:00,25,1019,284.92,sky is clear,1,,,,
2013-01-14 00:00:00,34,1019,283.95,sky is clear,2,,,,
2013-01-14 01:00:00,39,1019,283.26,sky is clear,0,,,,
2013-01-14 02:00:00,39,1019,281.97,sky is clear,0,,,,
2013-01-14 03:00:00,42,1019,281.3,sky is clear,0,,,,
2013-01-14 04:00:00,39,1019,280.5,sky is clear,0,,,,
2013-01-14 05:00:00,42,1019,279.63,haze,0,,,,
2013-01-14 06:00:00,48,1020,278.92,haze,0,,,,
2013-01-14 07:00:00,48,1020,278.37,sky is clear,1,,,,
2013-01-14 08:00:00,45,1019,278.36,sky is clear,0,,,,
2013-01-14 09:00:00,45,1020,278.36,sky is clear,1,,,,
2013-01-14 10:00:00,36,1020,278.49,sky is clear,0,,,,
2013-01-14 11:00:00,48,1020,277.79,sky is clear,0,,,,
2013-01-14 12:00:00,48,1020,277.36,sky is clear,0,,,,
2013-01-14 13:00:00,53,1029,270.426,sky is clear,0,,,,
2013-01-14 14:00:00,55,1021,276.03,sky is clear,0,,,,
2013-01-14 15:00:00,48,1021,275.73,sky is clear,0,,,,
2013-01-14 16:00:00,36,1022,280.3,sky is clear,2,,,,
2013-01-14 17:00:00,23,1022,282.73,sky is clear,2,,,,
2013-01-14 18:00:00,17,1021,284.82,sky is clear,1,,,,
2013-01-14 19:00:00,17,1019,285.61,sky is clear,0,,,,
2013-01-14 20:00:00,16,1019,285.735,sky is clear,0,,,,
2013-01-14 21:00:00,16,1019,285.86,sky is clear,0,,,,
2013-01-14 22:00:00,17,1018,285.79,sky is clear,0,,,,
2013-01-14 23:00:00,22,1018,285.28,sky is clear,2,,,,
2013-01-15 00:00:00,37,1019,284.36,sky is clear,4,,,,
2013-01-15 01:00:00,37,1018,283.39,sky is clear,2,,,,
2013-01-15 02:00:00,45,1018,282.4,sky is clear,1,,,,
2013-01-15 03:00:00,52,1018,281.47,sky is clear,0,,,,
2013-01-15 04:00:00,42,1019,280.89,sky is clear,0,,,,
2013-01-15 05:00:00,,,279.62,sky is clear,0,,,,
2013-01-15 06:00:00,42,1019,278.65,sky is clear,0,,,,
2013-01-15 07:00:00,48,1020,278.63,sky is clear,0,,,,
2013-01-15 08:00:00,48,1020,278.97,sky is clear,0,,,,
2013-01-15 09:00:00,55,1021,278.46,sky is clear,0,,,,
2013-01-15 10:00:00,59,1022,278.21,sky is clear,0,,,,
2013-01-15 11:00:00,59,1022,277.68,sky is clear,0,,,,
2013-01-15 12:00:00,,,277.15,sky is clear,0,,,,
2013-01-15 13:00:00,55,1022,277.04,sky is clear,0,,,,
2013-01-15 14:00:00,51,1023,277.01,sky is clear,0,,,,
2013-01-15 15:00:00,53,1024,277.24,sky is clear,0,,,,
2013-01-15 16:00:00,55,1025,277.47,sky is clear,0,,,,
2013-01-15 17:00:00,24,1026,279.94,sky is clear,0,,,,
2013-01-15 18:00:00,21,1026,281.67,sky is clear,0,,,,
2013-01-15 19:00:00,18,1026,283.4,sky is clear,0,,,,
2013-01-15 20:00:00,14,1024,284.46,sky is clear,2,,,,
2013-01-15 21:00:00,10,1024,285.25,sky is clear,3,,,,
2013-01-15 22:00:00,13,1023,285.38,sky is clear,1,,,,
2013-01-15 23:00:00,16,1024,285.16,sky is clear,1,,,,
2013-01-16 00:00:00,32,1024,283.94,sky is clear,4,,,,
2013-01-16 01:00:00,25,1024,283.5,sky is clear,0,,,,
2013-01-16 02:00:00,23,1025,282.14,sky is clear,1,,,,
2013-01-16 03:00:00,86,,280.87,sky is clear,8,,,,
2013-01-16 04:00:00,33,1026,279.97,sky is clear,0,,,,
2013-01-16 05:00:00,26,1027,280.22,sky is clear,0,,,,
2013-01-16 06:00:00,22,1027,279.09,sky is clear,0,,,,
2013-01-16 07:00:00,22,1027,278.75,sky is clear,1,,,,
2013-01-16 08:00:00,24,1027,278.36,sky is clear,0,,,,
2013-01-16 09:00:00,28,1027,277.635,sky is clear,0,,,,
2013-01-16 10:00:00,32,1028,276.91,sky is clear,0,,,,
2013-01-16 11:00:00,32,1029,276.8,sky is clear,0,,,,
2013-01-16 12:00:00,41,1029,276.54,sky is clear,0,,,,
2013-01-16 13:00:00,40,1028,276.38,sky is clear,0,,,,
2013-01-16 14:00:00,44,1029,276.14,sky is clear,0,,,,
2013-01-16 15:00:00,47,1030,276.5,sky is clear,0,,,,
2013-01-16 16:00:00,35,1030,278.54,sky is clear,0,,,,
2013-01-16 17:00:00,26,1031,281.54,sky is clear,0,,,,
2013-01-16 18:00:00,21,1031,283.8,sky is clear,0,,,,
2013-01-16 19:00:00,17,1030,285.53,sky is clear,0,,,,
2013-01-16 20:00:00,15,1029,286.35,sky is clear,0,,,,
2013-01-16 21:00:00,14,1028,287.34,sky is clear,1,,,,
2013-01-16 22:00:00,12,1027,287.54,sky is clear,0,,,,
2013-01-16 23:00:00,19,1027,287.03,sky is clear,2,,,,
2013-01-17 00:00:00,20,1027,285.84,sky is clear,2,,,,
2013-01-17 01:00:00,40,1027,284.55,sky is clear,1,,,,
2013-01-17 02:00:00,53,1028,283.41,sky is clear,0,,,,
2013-01-17 03:00:00,61,1028,282.52,sky is clear,0,,,,
2013-01-17 04:00:00,,,280.95,scattered clouds,1,,,,
2013-01-17 05:00:00,10,,284.575,scattered clouds,1,,,,
2013-01-17 06:00:00,20,1008,288.2,scattered clouds,2,,,,
2013-01-17 07:00:00,34,1008,280.22,few clouds,6,,,,
2013-01-17 08:00:00,34,1008,280.22,few clouds,6,,,,
2013-01-17 09:00:00,34,1008,280.22,few clouds,6,,,,
2013-01-17 10:00:00,34,1008,280.22,few clouds,6,,,,
2013-01-17 11:00:00,34,1008,280.22,few clouds,6,,,,
2013-01-17 12:00:00,34,1008,280.22,few clouds,6,,,,
2013-01-17 13:00:00,69,1027,277.89,sky is clear,0,,,,
2013-01-17 14:00:00,64,1027,278.36,sky is clear,0,,,,
2013-01-17 15:00:00,69,1027,278.53,fog,0,,,,
2013-01-17 16:00:00,60,1027,280.14,fog,0,,,,
2013-01-17 17:00:00,,1028,283.85,sky is clear,0,,,,
2013-01-17 18:00:00,33,1027,287.51,sky is clear,0,,,,
2013-01-17 19:00:00,21,1026,289.86,sky is clear,0,,,,
2013-01-17 20:00:00,19,1024,290.99,sky is clear,1,,,,
2013-01-17 21:00:00,16,1023,291.85,sky is clear,0,,,,
2013-01-17 22:00:00,22,1022,291.54,sky is clear,1,,,,
2013-01-17 23:00:00,22,1022,291.04,sky is clear,0,,,,
2013-01-18 00:00:00,33,1022,288.95,sky is clear,0,,,,
2013-01-18 01:00:00,47,1022,288.02,sky is clear,0,,,,
2013-01-18 02:00:00,54,1022,286.77,sky is clear,0,,,,
2013-01-18 03:00:00,58,1022,285.21,sky is clear,0,,,,
2013-01-18 04:00:00,58,1021,284.69,sky is clear,0,,,,
2013-01-18 05:00:00,66,1021,284,sky is clear,0,,,,
2013-01-18 06:00:00,66,1021,284.63,sky is clear,0,,,,
2013-01-18 07:00:00,66,1020,283.81,sky is clear,0,,,,
2013-01-18 08:00:00,70,1020,282.67,sky is clear,0,,,,
2013-01-18 09:00:00,70,1021,281.53,sky is clear,0,,,,
2013-01-18 10:00:00,70,1021,281.95,sky is clear,0,,,,
2013-01-18 11:00:00,70,1021,281.34,sky is clear,0,,,,
2013-01-18 12:00:00,63,1020,281.31,sky is clear,0,,,,
2013-01-18 13:00:00,56,1020,281.28,sky is clear,0,,,,
2013-01-18 14:00:00,60,1020,280.62,sky is clear,0,,,,
2013-01-18 15:00:00,70,1021,280.88,sky is clear,0,,,,
2013-01-18 16:00:00,61,1021,282.65,sky is clear,0,,,,
2013-01-18 17:00:00,35,1022,287.88,sky is clear,0,,,,
2013-01-18 18:00:00,24,1021,291.205,sky is clear,0,,,,
2013-01-18 19:00:00,13,1021,294.53,sky is clear,0,,,,
2013-01-18 20:00:00,12,1020,296.38,sky is clear,0,,,,
2013-01-18 21:00:00,9,1018,297.02,sky is clear,0,,,,
2013-01-18 22:00:00,11,1018,297.13,sky is clear,0,,,,
2013-01-18 23:00:00,12,1018,296.53,sky is clear,0,,,,
2013-01-19 00:00:00,10,1018,294.89,sky is clear,2,,,,
2013-01-19 01:00:00,11,1018,293.63,sky is clear,1,,,,
2013-01-19 02:00:00,16,1019,290.71,sky is clear,0,,,,
2013-01-19 03:00:00,27,1020,288.35,sky is clear,0,,,,
2013-01-19 04:00:00,30,1020,287.52,sky is clear,0,,,,
2013-01-19 05:00:00,37,1020,286.7,sky is clear,0,,,,
2013-01-19 06:00:00,26,1020,286.95,sky is clear,1,,,,
2013-01-19 07:00:00,26,1020,285.72,sky is clear,0,,,,
2013-01-19 08:00:00,32,1020,284.88,sky is clear,2,,,,
2013-01-19 09:00:00,27,1021,284.06,sky is clear,1,,,,
2013-01-19 10:00:00,22,1021,283.91,sky is clear,1,,,,
2013-01-19 11:00:00,22,1020,283.47,sky is clear,0,,,,
2013-01-19 12:00:00,26,1020,284.08,sky is clear,0,,,,
2013-01-19 13:00:00,27,1020,283.87,sky is clear,0,,,,
2013-01-19 14:00:00,27,1020,283.55,sky is clear,0,,,,
2013-01-19 15:00:00,25,1020,283.7,sky is clear,0,,,,
2013-01-19 16:00:00,25,1020,284.86,sky is clear,1,,,,
2013-01-19 17:00:00,18,1021,288.88,sky is clear,0,,,,
2013-01-19 18:00:00,16,1021,292.71,sky is clear,0,,,,
2013-01-19 19:00:00,11,1020,294.71,sky is clear,1,,,,
2013-01-19 20:00:00,9,1019,296.05,sky is clear,0,,,,
2013-01-19 21:00:00,18,,297.62,sky is clear,0,,,,
2013-01-19 22:00:00,7,1018,297.58,sky is clear,0,,,,
2013-01-19 23:00:00,6,1017,296.93,sky is clear,0,,,,
2013-01-20 00:00:00,14,1018,294.54,sky is clear,2,,,,
2013-01-20 01:00:00,12,1018,292.83,sky is clear,0,,,,
2013-01-20 02:00:00,24,1018,290.89,sky is clear,0,,,,
2013-01-20 03:00:00,26,1018,289.365,sky is clear,0,,,,
2013-01-20 04:00:00,29,1019,287.84,sky is clear,0,,,,
2013-01-20 05:00:00,25,1019,286.62,sky is clear,0,,,,
2013-01-20 06:00:00,22,1019,286.18,sky is clear,0,,,,
2013-01-20 07:00:00,20,1020,285.74,sky is clear,0,,,,
2013-01-20 08:00:00,27,1019,284.73,sky is clear,0,,,,
2013-01-20 09:00:00,28,1019,284.585,sky is clear,0,,,,
2013-01-20 10:00:00,29,1020,284.44,sky is clear,0,,,,
2013-01-20 11:00:00,25,1020,284.5,sky is clear,0,,,,
2013-01-20 12:00:00,23,1020,283.92,sky is clear,0,,,,
2013-01-20 13:00:00,25,1020,283.66,sky is clear,0,,,,
2013-01-20 14:00:00,42,1027,277.569,sky is clear,0,,,,
2013-01-20 15:00:00,23,1021,284.02,sky is clear,0,,,,
2013-01-20 16:00:00,6,,284.15,few clouds,1,,,,
2013-01-20 17:00:00,8,,290.215,sky is clear,1,,,,
2013-01-20 18:00:00,10,1001,296.28,sky is clear,2,,,,
2013-01-20 19:00:00,11,1002,296.32,sky is clear,2,,,,
2013-01-20 20:00:00,11,1002,296.32,sky is clear,2,,,,
2013-01-20 21:00:00,18,,289.15,sky is clear,2,,,,
2013-01-20 22:00:00,15,,291.15,sky is clear,1,,,,
2013-01-20 23:00:00,14,,290.15,sky is clear,1,,,,
2013-01-21 00:00:00,34,1019,289.24,broken clouds,4,,,,
2013-01-21 01:00:00,34,1019,290.39,sky is clear,1,,,,
2013-01-21 02:00:00,44,1019,287.51,scattered clouds,2,,,,
2013-01-21 03:00:00,29,1020,287.25,sky is clear,0,,,,
2013-01-21 04:00:00,32,1020,286.905,sky is clear,0,,,,
2013-01-21 05:00:00,35,1020,286.56,sky is clear,0,,,,
2013-01-21 06:00:00,25,1020,286.31,sky is clear,0,,,,
2013-01-21 07:00:00,16,1021,286.06,sky is clear,0,,,,
2013-01-21 08:00:00,19,1021,285.79,sky is clear,0,,,,
2013-01-21 09:00:00,17,1020,284.85,sky is clear,0,,,,
2013-01-21 10:00:00,16,1020,283.91,sky is clear,1,,,,
2013-01-21 11:00:00,17,1020,284.39,sky is clear,1,,,,
2013-01-21 12:00:00,22,1020,283.49,sky is clear,0,,,,
2013-01-21 13:00:00,27,1020,282.59,sky is clear,0,,,,
2013-01-21 14:00:00,25,1020,282.72,sky is clear,0,,,,
2013-01-21 15:00:00,21,1020,283.755,sky is clear,1,,,,
2013-01-21 16:00:00,17,1020,284.79,sky is clear,2,,,,
2013-01-21 17:00:00,14,1020,289.09,sky is clear,2,,,,
2013-01-21 18:00:00,11,1020,292.03,sky is clear,1,,,,
2013-01-21 19:00:00,8,1020,294.97,sky is clear,0,,,,
2013-01-21 20:00:00,7,1019,296.4,sky is clear,0,,,,
2013-01-21 21:00:00,7,1017,298.13,sky is clear,0,,,,
2013-01-21 22:00:00,,1017,298.32,sky is clear,1,,,,
2013-01-21 23:00:00,,1016,298.04,sky is clear,0,,,,
2013-01-22 00:00:00,7,1016,295.84,sky is clear,0,,,,
2013-01-22 01:00:00,11,1017,293.64,sky is clear,0,,,,
2013-01-22 02:00:00,15,1017,291.34,sky is clear,0,,,,
2013-01-22 03:00:00,24,1017,289.495,sky is clear,0,,,,
2013-01-22 04:00:00,33,1018,287.65,sky is clear,0,,,,
2013-01-22 05:00:00,17,1019,285.26,sky is clear,0,,,,
2013-01-22 06:00:00,20,1009,285.42,sky is clear,3,,,,
2013-01-22 07:00:00,23,1000,285.58,sky is clear,5,,,,
2013-01-22 08:00:00,23,1000,285.58,sky is clear,5,,,,
2013-01-22 09:00:00,24,999,285.25,sky is clear,6,,,,
2013-01-22 10:00:00,24,999,284.92,sky is clear,6,,,,
2013-01-22 11:00:00,24,999,284.92,sky is clear,6,,,,
2013-01-22 12:00:00,30,1008,283.865,sky is clear,3,,,,
2013-01-22 13:00:00,36,1017,282.81,sky is clear,0,,,,
2013-01-22 14:00:00,36,1017,282.97,sky is clear,0,,,,
2013-01-22 15:00:00,36,1017,284.01,sky is clear,0,,,,
2013-01-22 16:00:00,36,1017,285.05,sky is clear,0,,,,
2013-01-22 17:00:00,30,1018,288.85,sky is clear,0,,,,
2013-01-22 18:00:00,13,1019,293.97,sky is clear,1,,,,
2013-01-22 19:00:00,8,1019,296.25,sky is clear,0,,,,
2013-01-22 20:00:00,6,1018,298.43,sky is clear,1,,,,
2013-01-22 21:00:00,9,1018,298.05,sky is clear,4,,,,
2013-01-22 22:00:00,7,1017,296.22,sky is clear,0,,,,
2013-01-22 23:00:00,7,1017,296.1,sky is clear,1,,,,
2013-01-23 00:00:00,9,1016,295.2,sky is clear,0,,,,
2013-01-23 01:00:00,11,1016,294.3,sky is clear,0,,,,
2013-01-23 02:00:00,18,1016,291.37,sky is clear,0,,,,
2013-01-23 03:00:00,22,1016,289.595,sky is clear,0,,,,
2013-01-23 04:00:00,26,1017,287.82,sky is clear,0,,,,
2013-01-23 05:00:00,,,285.09,sky is clear,3,,,,
2013-01-23 06:00:00,11,,285.73,sky is clear,4,,,,
2013-01-23 07:00:00,23,1000,286.37,sky is clear,5,,,,
2013-01-23 08:00:00,23,1000,286.37,sky is clear,5,,,,
2013-01-23 09:00:00,24,999,285.37,few clouds,4,,,,
2013-01-23 10:00:00,24,999,285.37,few clouds,4,,,,
2013-01-23 11:00:00,24,999,285.37,few clouds,4,,,,
2013-01-23 12:00:00,19,1018,284.3,sky is clear,1,,,,
2013-01-23 13:00:00,16,1018,284.01,sky is clear,1,,,,
2013-01-23 14:00:00,17,1018,283.63,sky is clear,0,,,,
2013-01-23 15:00:00,17,1019,283.25,sky is clear,0,,,,
2013-01-23 16:00:00,20,1019,283.45,sky is clear,0,,,,
2013-01-23 17:00:00,17,1019,287.92,sky is clear,0,,,,
2013-01-23 18:00:00,13,1019,292.91,sky is clear,1,,,,
2013-01-23 19:00:00,6,1019,295.6,sky is clear,1,,,,
2013-01-23 20:00:00,5,1017,297.79,sky is clear,1,,,,
2013-01-23 21:00:00,6,1017,298.35,sky is clear,1,,,,
2013-01-23 22:00:00,5,1016,298.69,sky is clear,0,,,,
2013-01-23 23:00:00,7,1016,297.04,sky is clear,2,,,,
2013-01-24 00:00:00,21,1016,294.56,sky is clear,1,,,,
2013-01-24 01:00:00,17,1017,292.67,sky is clear,0,,,,
2013-01-24 02:00:00,18,1017,290.27,sky is clear,0,,,,
2013-01-24 03:00:00,23,1017,289.055,sky is clear,0,,,,
2013-01-24 04:00:00,28,1017,287.84,sky is clear,0,,,,
2013-01-24 05:00:00,35,1018,286.54,sky is clear,0,,,,
2013-01-24 06:00:00,35,1018,286.22,sky is clear,0,,,,
2013-01-24 07:00:00,35,1018,285.9,sky is clear,0,,,,
2013-01-24 08:00:00,,1018,285.8,sky is clear,0,,,,
2013-01-24 09:00:00,18,1018,285.635,sky is clear,0,,,,
2013-01-24 10:00:00,37,1018,285.47,sky is clear,0,,,,
2013-01-24 11:00:00,35,1017,286.09,sky is clear,0,,,,
2013-01-24 12:00:00,31,1016,286.085,sky is clear,0,,,,
2013-01-24 13:00:00,28,1016,286.08,sky is clear,0,,,,
2013-01-24 14:00:00,28,1017,286.03,sky is clear,0,,,,
2013-01-24 15:00:00,24,1017,287.055,sky is clear,0,,,,
2013-01-24 16:00:00,20,1017,288.08,sky is clear,0,,,,
2013-01-24 17:00:00,16,1017,290.94,sky is clear,1,,,,
2013-01-24 18:00:00,15,1017,293.005,sky is clear,1,,,,
2013-01-24 19:00:00,14,1018,295.07,sky is clear,2,,,,
2013-01-24 20:00:00,14,1017,296.41,sky is clear,0,,,,
2013-01-24 21:00:00,15,1017,296.145,scattered clouds,0,,,,
2013-01-24 22:00:00,17,1017,295.88,broken clouds,1,,,,
2013-01-24 23:00:00,17,1017,294.9,few clouds,1,,,,
2013-01-25 00:00:00,19,1017,293.87,few clouds,1,,,,
2013-01-25 01:00:00,21,1017,292.84,few clouds,1,,,,
2013-01-25 02:00:00,32,1018,291.47,broken clouds,2,,,,
2013-01-25 03:00:00,40,1018,290.7,broken clouds,1,,,,
2013-01-25 04:00:00,48,1018,289.93,overcast clouds,0,,,,
2013-01-25 05:00:00,48,1018,289.62,light rain,0,,,,
2013-01-25 06:00:00,55,1019,288.88,overcast clouds,0,,,,
2013-01-25 07:00:00,63,1021,288.14,light rain,0,,,,
2013-01-25 08:00:00,77,1021,286.88,mist,2,,,,
2013-01-25 09:00:00,79,1020,286.245,overcast clouds,1,,,,
2013-01-25 10:00:00,82,1020,285.61,mist,0,,,,
2013-01-25 11:00:00,82,1020,285.2,light rain,0,,,,
2013-01-25 12:00:00,87,1019,285.395,overcast clouds,1,,,,
2013-01-25 13:00:00,93,1019,285.59,moderate rain,2,,,,
2013-01-25 14:00:00,87,1020,285.67,mist,4,,,,
2013-01-25 15:00:00,90,1020,285.685,overcast clouds,3,,,,
2013-01-25 16:00:00,93,1021,285.7,moderate rain,2,,,,
2013-01-25 17:00:00,93,1022,286,moderate rain,3,,,,
2013-01-25 18:00:00,87,1022,286.785,overcast clouds,2,,,,
2013-01-25 19:00:00,82,1023,287.57,light rain,2,,,,
2013-01-25 20:00:00,77,1023,288.14,overcast clouds,1,,,,
2013-01-25 21:00:00,70,1022,289.115,overcast clouds,1,,,,
2013-01-25 22:00:00,63,1021,290.09,overcast clouds,2,,,,
2013-01-25 23:00:00,63,1020,290.63,overcast clouds,1,,,,
2013-01-26 00:00:00,63,1020,290.16,broken clouds,0,,,,
2013-01-26 01:00:00,63,1020,289.69,few clouds,0,,,,
2013-01-26 02:00:00,68,1020,289.1,overcast clouds,0,,,,
2013-01-26 03:00:00,72,1020,288.555,scattered clouds,0,,,,
2013-01-26 04:00:00,77,1020,288.01,sky is clear,0,,,,
2013-01-26 05:00:00,77,1020,288.18,overcast clouds,0,,,,
2013-01-26 06:00:00,77,1020,288.16,broken clouds,0,,,,
2013-01-26 07:00:00,77,1021,288.14,mist,0,,,,
2013-01-26 08:00:00,77,1021,288.11,light rain,0,,,,
2013-01-26 09:00:00,79,1020,288.12,broken clouds,0,,,,
2013-01-26 10:00:00,82,1020,288.13,light rain,0,,,,
2013-01-26 11:00:00,82,1019,288.04,light rain,0,,,,
2013-01-26 12:00:00,84,1018,288,broken clouds,0,,,,
2013-01-26 13:00:00,87,1018,287.96,mist,0,,,,
2013-01-26 14:00:00,93,1019,287.6,light rain,0,,,,
2013-01-26 15:00:00,87,1019,287.67,overcast clouds,1,,,,
2013-01-26 16:00:00,82,1019,287.74,light rain,3,,,,
2013-01-26 17:00:00,79,1019,288.145,overcast clouds,3,,,,
2013-01-26 18:00:00,77,1020,288.55,mist,3,,,,
2013-01-26 19:00:00,83,1021,288.477,light rain,2,,,,
2013-01-26 20:00:00,89,1023,288.404,light rain,1,,,,
2013-01-26 21:00:00,87,1023,287.852,light rain,2,,,,
2013-01-26 22:00:00,95,1025,287.938666667,light rain,1,,,,
2013-01-26 23:00:00,96,1025,287.546333333,light rain,1,,,,
2013-01-27 00:00:00,96,1026,287.2415,broken clouds,1,,,,
2013-01-27 01:00:00,97,1026,286.82,overcast clouds,1,,,,
2013-01-27 02:00:00,98,1026,286.486,overcast clouds,1,,,,
2013-01-27 03:00:00,98,1027,286.365,light rain,1,,,,
2013-01-27 04:00:00,98,1027,285.96,light rain,1,,,,
2013-01-27 05:00:00,99,1028,285.768,light rain,1,,,,
2013-01-27 06:00:00,86,1017,287.3955,overcast clouds,0,,,,
2013-01-27 07:00:00,82,1015,287.81,overcast clouds,0,,,,
2013-01-27 08:00:00,82,1015,287.79,overcast clouds,0,,,,
2013-01-27 09:00:00,83,1014,287.74,overcast clouds,0,,,,
2013-01-27 10:00:00,93,1020,286.2275,light rain,0,,,,
2013-01-27 11:00:00,87,1013,287.64,light rain,0,,,,
2013-01-27 12:00:00,87,1013,287.54,overcast clouds,0,,,,
2013-01-27 13:00:00,87,1013,287.44,mist,0,,,,
2013-01-27 14:00:00,87,1013,287.35,mist,0,,,,
2013-01-27 15:00:00,87,1013,287.49,overcast clouds,0,,,,
2013-01-27 16:00:00,87,1013,287.63,light rain,0,,,,
2013-01-27 17:00:00,82,1014,288.24,mist,0,,,,
2013-01-27 18:00:00,75,1013,289.315,broken clouds,0,,,,
2013-01-27 19:00:00,68,1013,290.39,broken clouds,0,,,,
2013-01-27 20:00:00,77,1013,290.69,overcast clouds,2,,,,
2013-01-27 21:00:00,68,1012,290.77,scattered clouds,2,,,,
2013-01-27 22:00:00,60,1012,290.85,fog,2,,,,
2013-01-27 23:00:00,63,1013,290.8,mist,2,,,,
2013-01-28 00:00:00,75,1013,289.58,scattered clouds,1,,,,
2013-01-28 01:00:00,87,1013,288.36,mist,1,,,,
2013-01-28 02:00:00,93,1014,287.26,fog,0,,,,
2013-01-28 03:00:00,93,1014,286.75,overcast clouds,0,,,,
2013-01-28 04:00:00,93,1015,286.24,mist,0,,,,
2013-01-28 05:00:00,93,1016,285.93,haze,1,,,,
2013-01-28 06:00:00,93,1016,286.02,haze,0,,,,
2013-01-28 07:00:00,87,1016,286.01,mist,0,,,,
2013-01-28 08:00:00,93,1016,286.01,mist,1,,,,
2013-01-28 09:00:00,100,1016,285.94,haze,0,,,,
2013-01-28 10:00:00,96,1015,285.815,overcast clouds,0,,,,
2013-01-28 11:00:00,93,1015,285.69,mist,0,,,,
2013-01-28 12:00:00,93,1015,285.45,mist,2,,,,
2013-01-28 13:00:00,92,1023,277.6885,scattered clouds,0,,,,
2013-01-28 14:00:00,93,1015,285.01,light rain,0,,,,
2013-01-28 15:00:00,93,1016,284.84,light rain,0,,,,
2013-01-28 16:00:00,86,1024,278.486,scattered clouds,1,,,,
2013-01-28 17:00:00,87,1016,285,mist,0,,,,
2013-01-28 18:00:00,82,1017,285.51,light rain,0,,,,
2013-01-28 19:00:00,79,1024,283.3525,scattered clouds,0,,,,
2013-01-28 20:00:00,67,1016,287.11,broken clouds,0,,,,
2013-01-28 21:00:00,64,1015,286.886666667,broken clouds,0,,,,
2013-01-28 22:00:00,65,1023,284.335,sky is clear,1,,,,
2013-01-28 23:00:00,59,1015,286.44,light rain,1,,,,
